"#CATEGORIE_KEY";"CATEGORIE_LIBELLE";"CATEGORIE_CODE";"GENRE_KEY";"GENRE_LIBELLE";"GENRE_CODE";"DENOMINATION_KEY";"DENOMINATION_LIBELLE";"DENOMINATION_CODE";"LIEU_KEY";"LIEU_LIBELLE";"LIEU_CODE";"COULEUR_KEY";"COULEUR_LIBELLE";"COULEUR_CODE";"CEPAGE_KEY";"CEPAGE_LIBELLE";"CEPAGE_CODE";"LABELS";"DEPARTEMENTS";"DROITS_DOUANE";"DROITS_CVO";"DRM_VRAC";"OIOC";"REPLI_ENTREE";"REPLI_SORTIE";"DECLASSEMENT_ENTREE";"DECLASSEMENT_SORTIE"
"IGP";"IGP";"IGP";"EFF";"Effervescent";"E";"D05";"Hautes Alpes ";"D05";"DEFAUT";;;"rouge";"Rouge";1;"SYR";"Syrah";"SYR";;5;"L385/L385-Vins mousseux/8,91/2012-01-01/G";"D05/D05/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"EFF";"Effervescent";"E";"D05";"Hautes Alpes ";"D05";"DEFAUT";;;"rouge";"Rouge";1;"GRN";"Grenache Noir";"GRN";;5;"L385/L385-Vins mousseux/8,91/2012-01-01/G";"D05/D05/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"EFF";"Effervescent";"E";"D05";"Hautes Alpes ";"D05";"DEFAUT";;;"rouge";"Rouge";1;"CS";"Cabernet-Sauvignon";"CS";;5;"L385/L385-Vins mousseux/8,91/2012-01-01/G";"D05/D05/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"EFF";"Effervescent";"E";"D05";"Hautes Alpes ";"D05";"DEFAUT";;;"rouge";"Rouge";1;"CIN";"Cinsaut";"CIN";;5;"L385/L385-Vins mousseux/8,91/2012-01-01/G";"D05/D05/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"EFF";"Effervescent";"E";"D05";"Hautes Alpes ";"D05";"DEFAUT";;;"rouge";"Rouge";1;"MER";"Merlot";"MER";;5;"L385/L385-Vins mousseux/8,91/2012-01-01/G";"D05/D05/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"EFF";"Effervescent";"E";"D05";"Hautes Alpes ";"D05";"DEFAUT";;;"rouge";"Rouge";1;"MOL";"Mollard";"MOL";;5;"L385/L385-Vins mousseux/8,91/2012-01-01/G";"D05/D05/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"EFF";"Effervescent";"E";"D05";"Hautes Alpes ";"D05";"DEFAUT";;;"rouge";"Rouge";1;"CEP";"Autre";"CEP";;5;"L385/L385-Vins mousseux/8,91/2012-01-01/G";"D05/D05/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"EFF";"Effervescent";"E";"D05";"Hautes Alpes ";"D05";"DEFAUT";;;"rose";"Rosé";2;"DEFAUT";;;;5;"L385/L385-Vins mousseux/8,91/2012-01-01/G";"D05/D05/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"EFF";"Effervescent";"E";"D05";"Hautes Alpes ";"D05";"DEFAUT";;;"rose";"Rosé";2;"SYR";"Syrah";"SYR";;5;"L385/L385-Vins mousseux/8,91/2012-01-01/G";"D05/D05/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"EFF";"Effervescent";"E";"D05";"Hautes Alpes ";"D05";"DEFAUT";;;"rose";"Rosé";2;"GRN";"Grenache Noir";"GRN";;5;"L385/L385-Vins mousseux/8,91/2012-01-01/G";"D05/D05/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"EFF";"Effervescent";"E";"D05";"Hautes Alpes ";"D05";"DEFAUT";;;"rose";"Rosé";2;"CS";"Cabernet-Sauvignon";"CS";;5;"L385/L385-Vins mousseux/8,91/2012-01-01/G";"D05/D05/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"EFF";"Effervescent";"E";"D05";"Hautes Alpes ";"D05";"DEFAUT";;;"rose";"Rosé";2;"CIN";"Cinsaut";"CIN";;5;"L385/L385-Vins mousseux/8,91/2012-01-01/G";"D05/D05/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"EFF";"Effervescent";"E";"D05";"Hautes Alpes ";"D05";"DEFAUT";;;"rose";"Rosé";2;"MER";"Merlot";"MER";;5;"L385/L385-Vins mousseux/8,91/2012-01-01/G";"D05/D05/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"EFF";"Effervescent";"E";"D05";"Hautes Alpes ";"D05";"DEFAUT";;;"rose";"Rosé";2;"MOU";"Mourvedre";"MOU";;5;"L385/L385-Vins mousseux/8,91/2012-01-01/G";"D05/D05/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"EFF";"Effervescent";"E";"D05";"Hautes Alpes ";"D05";"DEFAUT";;;"rose";"Rosé";2;"CEP";"Autre";"CEP";;5;"L385/L385-Vins mousseux/8,91/2012-01-01/G";"D05/D05/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"EFF";"Effervescent";"E";"D05";"Hautes Alpes ";"D05";"DEFAUT";;;"blanc";"Blanc";3;"DEFAUT";;;;5;"L385/L385-Vins mousseux/8,91/2012-01-01/G";"D05/D05/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"EFF";"Effervescent";"E";"D05";"Hautes Alpes ";"D05";"DEFAUT";;;"blanc";"Blanc";3;"ROL";"Rolle-Vermentino";"ROL";;5;"L385/L385-Vins mousseux/8,91/2012-01-01/G";"D05/D05/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"EFF";"Effervescent";"E";"D05";"Hautes Alpes ";"D05";"DEFAUT";;;"blanc";"Blanc";3;"CHA";"Chardonnay";"CHA";;5;"L385/L385-Vins mousseux/8,91/2012-01-01/G";"D05/D05/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"EFF";"Effervescent";"E";"D05";"Hautes Alpes ";"D05";"DEFAUT";;;"blanc";"Blanc";3;"SAU";"Sauvignon";"SAU";;5;"L385/L385-Vins mousseux/8,91/2012-01-01/G";"D05/D05/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"EFF";"Effervescent";"E";"D05";"Hautes Alpes ";"D05";"DEFAUT";;;"blanc";"Blanc";3;"GRB";"Grenache Blanc";"GRB";;5;"L385/L385-Vins mousseux/8,91/2012-01-01/G";"D05/D05/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"EFF";"Effervescent";"E";"D05";"Hautes Alpes ";"D05";"DEFAUT";;;"blanc";"Blanc";3;"VIO";"Viognier";"VIO";;5;"L385/L385-Vins mousseux/8,91/2012-01-01/G";"D05/D05/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"EFF";"Effervescent";"E";"D05";"Hautes Alpes ";"D05";"DEFAUT";;;"blanc";"Blanc";3;"MAR";"Marsanne";"MAR";;5;"L385/L385-Vins mousseux/8,91/2012-01-01/G";"D05/D05/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"EFF";"Effervescent";"E";"D05";"Hautes Alpes ";"D05";"DEFAUT";;;"blanc";"Blanc";3;"ROU";"Roussanne";"ROU";;5;"L385/L385-Vins mousseux/8,91/2012-01-01/G";"D05/D05/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"EFF";"Effervescent";"E";"D05";"Hautes Alpes ";"D05";"DEFAUT";;;"blanc";"Blanc";3;"MPG";"Muscat à petits grains";"MPG";;5;"L385/L385-Vins mousseux/8,91/2012-01-01/G";"D05/D05/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"EFF";"Effervescent";"E";"D05";"Hautes Alpes ";"D05";"DEFAUT";;;"blanc";"Blanc";3;"CEP";"Autre";"CEP";;5;"L385/L385-Vins mousseux/8,91/2012-01-01/G";"D05/D05/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D04";" Alpes de Haute Provence";"D04";"DEFAUT";;;"rouge";"Rouge";1;"DEFAUT";;;;4;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D04/D04/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D04";" Alpes de Haute Provence";"D04";"DEFAUT";;;"rouge";"Rouge";1;"SYR";"Syrah";"SYR";;4;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D04/D04/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D04";" Alpes de Haute Provence";"D04";"DEFAUT";;;"rouge";"Rouge";1;"GRN";"Grenache Noir";"GRN";;4;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D04/D04/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D04";" Alpes de Haute Provence";"D04";"DEFAUT";;;"rouge";"Rouge";1;"CS";"Cabernet-Sauvignon";"CS";;4;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D04/D04/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D04";" Alpes de Haute Provence";"D04";"DEFAUT";;;"rouge";"Rouge";1;"CIN";"Cinsaut";"CIN";;4;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D04/D04/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D04";" Alpes de Haute Provence";"D04";"DEFAUT";;;"rouge";"Rouge";1;"MER";"Merlot";"MER";;4;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D04/D04/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D04";" Alpes de Haute Provence";"D04";"DEFAUT";;;"rouge";"Rouge";1;"MOU";"Mourvedre";"MOU";;4;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D04/D04/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D04";" Alpes de Haute Provence";"D04";"DEFAUT";;;"rouge";"Rouge";1;"CEP";"Autre";"CEP";;4;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D04/D04/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D04";" Alpes de Haute Provence";"D04";"DEFAUT";;;"rose";"Rosé";2;"DEFAUT";;;;4;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D04/D04/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D04";" Alpes de Haute Provence";"D04";"DEFAUT";;;"rose";"Rosé";2;"SYR";"Syrah";"SYR";;4;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D04/D04/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D04";" Alpes de Haute Provence";"D04";"DEFAUT";;;"rose";"Rosé";2;"GRN";"Grenache Noir";"GRN";;4;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D04/D04/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D04";" Alpes de Haute Provence";"D04";"DEFAUT";;;"rose";"Rosé";2;"CS";"Cabernet-Sauvignon";"CS";;4;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D04/D04/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D04";" Alpes de Haute Provence";"D04";"DEFAUT";;;"rose";"Rosé";2;"CIN";"Cinsaut";"CIN";;4;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D04/D04/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D04";" Alpes de Haute Provence";"D04";"DEFAUT";;;"rose";"Rosé";2;"MER";"Merlot";"MER";;4;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D04/D04/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D04";" Alpes de Haute Provence";"D04";"DEFAUT";;;"rose";"Rosé";2;"MOU";"Mourvedre";"MOU";;4;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D04/D04/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D04";" Alpes de Haute Provence";"D04";"DEFAUT";;;"rose";"Rosé";2;"CEP";"Autre";"CEP";;4;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D04/D04/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D04";" Alpes de Haute Provence";"D04";"DEFAUT";;;"blanc";"Blanc";3;"DEFAUT";;;;4;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D04/D04/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D04";" Alpes de Haute Provence";"D04";"DEFAUT";;;"blanc";"Blanc";3;"ROL";"Rolle-Vermentino";"ROL";;4;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D04/D04/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D04";" Alpes de Haute Provence";"D04";"DEFAUT";;;"blanc";"Blanc";3;"CHA";"Chardonnay";"CHA";;4;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D04/D04/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D04";" Alpes de Haute Provence";"D04";"DEFAUT";;;"blanc";"Blanc";3;"SAU";"Sauvignon";"SAU";;4;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D04/D04/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D04";" Alpes de Haute Provence";"D04";"DEFAUT";;;"blanc";"Blanc";3;"GRB";"Grenache Blanc";"GRB";;4;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D04/D04/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D04";" Alpes de Haute Provence";"D04";"DEFAUT";;;"blanc";"Blanc";3;"VIO";"Viognier";"VIO";;4;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D04/D04/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D04";" Alpes de Haute Provence";"D04";"DEFAUT";;;"blanc";"Blanc";3;"MAR";"Marsanne";"MAR";;4;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D04/D04/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D04";" Alpes de Haute Provence";"D04";"DEFAUT";;;"blanc";"Blanc";3;"ROU";"Roussanne";"ROU";;4;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D04/D04/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D04";" Alpes de Haute Provence";"D04";"DEFAUT";;;"blanc";"Blanc";3;"MPG";"Muscat à petits grains";"MPG";;4;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D04/D04/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D04";" Alpes de Haute Provence";"D04";"DEFAUT";;;"blanc";"Blanc";3;"CEP";"Autre";"CEP";;4;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D04/D04/0,5/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"ALP";"Alpilles";"ALP";"DEFAUT";;;"rouge";"Rouge";1;"DEFAUT";;;;13;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"ALP/ALP/1/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"ALP";"Alpilles";"ALP";"DEFAUT";;;"rouge";"Rouge";1;"SYR";"Syrah";"SYR";;13;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"ALP/ALP/1/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"ALP";"Alpilles";"ALP";"DEFAUT";;;"rouge";"Rouge";1;"GRN";"Grenache Noir";"GRN";;13;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"ALP/ALP/1/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"ALP";"Alpilles";"ALP";"DEFAUT";;;"rouge";"Rouge";1;"CS";"Cabernet-Sauvignon";"CS";;13;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"ALP/ALP/1/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"ALP";"Alpilles";"ALP";"DEFAUT";;;"rouge";"Rouge";1;"CIN";"Cinsaut";"CIN";;13;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"ALP/ALP/1/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"ALP";"Alpilles";"ALP";"DEFAUT";;;"rouge";"Rouge";1;"MER";"Merlot";"MER";;13;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"ALP/ALP/1/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"ALP";"Alpilles";"ALP";"DEFAUT";;;"rouge";"Rouge";1;"MOU";"Mourvedre";"MOU";;13;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"ALP/ALP/1/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"ALP";"Alpilles";"ALP";"DEFAUT";;;"rouge";"Rouge";1;"MAR";"Marselan";"MAR";;13;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"ALP/ALP/1/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"ALP";"Alpilles";"ALP";"DEFAUT";;;"rouge";"Rouge";1;"CEP";"Autre";"CEP";;13;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"ALP/ALP/1/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"ALP";"Alpilles";"ALP";"DEFAUT";;;"rose";"Rosé";2;"DEFAUT";;;;13;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"ALP/ALP/1/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"ALP";"Alpilles";"ALP";"DEFAUT";;;"rose";"Rosé";2;"SYR";"Syrah";"SYR";;13;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"ALP/ALP/1/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"ALP";"Alpilles";"ALP";"DEFAUT";;;"rose";"Rosé";2;"GRN";"Grenache Noir";"GRN";;13;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"ALP/ALP/1/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"ALP";"Alpilles";"ALP";"DEFAUT";;;"rose";"Rosé";2;"CS";"Cabernet-Sauvignon";"CS";;13;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"ALP/ALP/1/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"ALP";"Alpilles";"ALP";"DEFAUT";;;"rose";"Rosé";2;"CIN";"Cinsaut";"CIN";;13;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"ALP/ALP/1/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"ALP";"Alpilles";"ALP";"DEFAUT";;;"rose";"Rosé";2;"MER";"Merlot";"MER";;13;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"ALP/ALP/1/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"ALP";"Alpilles";"ALP";"DEFAUT";;;"rose";"Rosé";2;"MOU";"Mourvedre";"MOU";;13;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"ALP/ALP/1/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"ALP";"Alpilles";"ALP";"DEFAUT";;;"rose";"Rosé";2;"GRG";"Grenache Gris";"GRG";;13;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"ALP/ALP/1/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"ALP";"Alpilles";"ALP";"DEFAUT";;;"rose";"Rosé";2;"CEP";"Autre";"CEP";;13;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"ALP/ALP/1/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"ALP";"Alpilles";"ALP";"DEFAUT";;;"blanc";"Blanc";3;"DEFAUT";;;;13;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"ALP/ALP/1/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"ALP";"Alpilles";"ALP";"DEFAUT";;;"blanc";"Blanc";3;"ROL";"Rolle-Vermentino";"ROL";;13;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"ALP/ALP/1/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"ALP";"Alpilles";"ALP";"DEFAUT";;;"blanc";"Blanc";3;"CHA";"Chardonnay";"CHA";;13;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"ALP/ALP/1/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"ALP";"Alpilles";"ALP";"DEFAUT";;;"blanc";"Blanc";3;"SAU";"Sauvignon";"SAU";;13;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"ALP/ALP/1/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"ALP";"Alpilles";"ALP";"DEFAUT";;;"blanc";"Blanc";3;"GRB";"Grenache Blanc";"GRB";;13;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"ALP/ALP/1/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"ALP";"Alpilles";"ALP";"DEFAUT";;;"blanc";"Blanc";3;"VIO";"Viognier";"VIO";;13;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"ALP/ALP/1/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"ALP";"Alpilles";"ALP";"DEFAUT";;;"blanc";"Blanc";3;"MAR";"Marsanne";"MAR";;13;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"ALP/ALP/1/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"ALP";"Alpilles";"ALP";"DEFAUT";;;"blanc";"Blanc";3;"ROU";"Roussanne";"ROU";;13;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"ALP/ALP/1/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"ALP";"Alpilles";"ALP";"DEFAUT";;;"blanc";"Blanc";3;"CLA";"Clairette";"CLA";;13;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"ALP/ALP/1/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"ALP";"Alpilles";"ALP";"DEFAUT";;;"blanc";"Blanc";3;"MUH";"Muscat de HAMBOURG";"MUH";;13;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"ALP/ALP/1/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"ALP";"Alpilles";"ALP";"DEFAUT";;;"blanc";"Blanc";3;"CEP";"Autre";"CEP";;13;"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"ALP/ALP/1/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D07";"Ardèche";"D07";"DEFAUT";;;"rouge";"Rouge";1;"DEFAUT";;;;"7,3";"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D07/D07/1/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D07";"Ardèche";"D07";"DEFAUT";;;"rouge";"Rouge";1;"SYR";"Syrah";"SYR";;"7,3";"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D07/D07/1/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D07";"Ardèche";"D07";"DEFAUT";;;"rouge";"Rouge";1;"GRN";"Grenache Noir";"GRN";;"7,3";"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D07/D07/1/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D07";"Ardèche";"D07";"DEFAUT";;;"rouge";"Rouge";1;"CS";"Cabernet-Sauvignon";"CS";;"7,3";"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D07/D07/1/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D07";"Ardèche";"D07";"DEFAUT";;;"rouge";"Rouge";1;"CIN";"Cinsaut";"CIN";;"7,3";"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D07/D07/1/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D07";"Ardèche";"D07";"DEFAUT";;;"rouge";"Rouge";1;"MER";"Merlot";"MER";;"7,3";"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D07/D07/1/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D07";"Ardèche";"D07";"DEFAUT";;;"rouge";"Rouge";1;"MOU";"Mourvedre";"MOU";;"7,3";"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D07/D07/1/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D07";"Ardèche";"D07";"DEFAUT";;;"rouge";"Rouge";1;"PIN";"Pinot";"PIN";;"7,3";"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D07/D07/1/2010-01-01/A";0;;1;1;0;1
"IGP";"IGP";"IGP";"TRANQ";"Tranquilles";"T";"D07";"Ardèche";"D07";"DEFAUT";;;"rouge";"Rouge";1;"GAM";"Gamay";"GAM";;"7,3";"L387/L387-Vins tranquilles/3,6/2012-01-01/G";"D07/D07/1/2010-01-01/A";0;;1;1;0;1
